Acacia,Female
Acaija,Female
Acantha,Female
Acestes,Male
Achates,Male
Achelous,Male
Acheron,Male
Achilles,Male
Actaeon,Male
Adad,Male
Adapa,Male
Adara,Female
Adelpha,Female
Admete,Female
Adonia,Female
Adonis,Male
Adrastea,Female
Aeacus,Male
Aegeus,Male
Aegina,Female
Aegyptus,Male
Aenea,Female
Aeneas,Male
Aeolus,Male
Aeson,Male
Aetios,Male
Agalia,Female
Agapi,Female
Agapios,Male
Agatha,Female
Agathias,Male
Agave,Female
Aglaia,Female
Agnes,Female
Aiakos,Male
Airlea,Female
Akilina,Female
Alala,Female
Alcander,Male
Alcestis,Female
Alcina,Female
Alcyoneus,Male
Aldara,Female
Alesia,Female
Aleta,Female
Alethea,Female
Alexander,Male
Alexandra,Female
Alexis,Male/Female
Alice,Female
Alpha,Female
Alpheus,Male
Althea,Female
Altheda,Female
Aludra,Female
Alysia,Female
Alyssa,Female
Amara,Female
Amaryllis,Female
Ambrose,Male
Ambrosine,Female
Amethyst,Female
Amphion,Male
Amycus,Male
Amymone,Female
Anael,Male
Anakletos,Male
Anastasia,Female
Anastasius,Male
Anatola,Female
Anatole,Male
Andrea,Female
Andrew,Male
Andria,Female
Andromeda,Female
Anemone,Female
Angela,Female
Aniketos,Male
Annis,Female
Antaeus,Male
Anthea,Female
Antigone,Female
Apolline,Female
Apollo,Male
Aquilo,Male
Ara,Female
Arachne,Female
Arcadia,Female
Arcas,Male
Archelaus,Male
Arete,Female
Arethusa,Female
Argus,Male
Ariadne,Female
Arista,Female
Aristaeus,Male
Aristotle,Male
Arsenio,Male
Artemisia,Female
Artemus,Male
Asariel,Male
Ascanius,Male
Aspasia,Female
Asphodel,Female
Asta,Female
Astraea,Female
Astyanax,Male
Atalanta,Female
Athena,Female
Balthasar,Male
Barbara,Female
Basil,Male
Basilia,Female
Belen,Male
Bernice,Female
Beryl,Female
Cadmus,Male
Cailidora,Female
Calandra,Female
Calantha,Female
Calla,Female
Callidora,Female
Calligenia,Female
Calliope,Female
Callista,Female
Calypso,Female
Canace,Female
Candace,Female
Cassandra,Female
Cassiel,Male
Castor,Male
Catherine,Female
Celandine,Female
Celosia,Female
Charis,Female
Charissa,Female
Charmian,Female
Chloe,Female
Chloris,Female
Christian,Male
Christina,Female
Christopher,Male
Clematis,Female
Cleo,Female
Cleon,Male
Cleopatra,Female
Cliantha,Female
Clio,Female
Clymene,Female
Clytie,Female
Cora,Female
Corydon,Male
Cosima,Female
Cosmo,Male
Costa,Male
Cressida,Female
Cyanea,Female
Cybele,Female
Cyma,Female
Cynara,Female
Cyprian,Male
Cypris,Female
Cyrano,Male
Cyrena,Female
Cyril,Male
Cytherea,Female
Dacia,Female
Damaris,Female
Damia,Female
Damian,Male
Danae,Female
Daphne,Female
Daria,Female
Darius,Male
Dasha,Female
Delia,Female
Delphine,Female
Delta,Female
Demetria,Female
Demetrius,Male
Demos,Male
Dennis,Male
Desdemona,Female
Desma,Female
Dessa,Female
Diantha,Female
Dido,Female
Dionne,Female
Dora,Female
Dorcas,Female
Dorian,Male
Doris,Female
Dorothy,Female
Drina,Female
Echo,Female
Egidia,Female
Eirpne,Female
Electra,Female
Elidi,Female
Ellice,Female
Elma,Female
Elpidios,Male
Ennea,Female
Eranthe,Female
Erasmus,Male
Erastus,Male
Erianthe,Female
Esaias,Male
Euclea,Female
Eudocia,Female
Eudora,Female
Eugene,Male
Eugenia,Female
Eulalia,Female
Eunice,Female
Euphemia,Female
Eurydice,Female
Eusebius,Male
Eustace,Male
Evangeline,Female
Evania,Female
Filia,Female
Gaea,Female
Galatea,Female
Galen,Male
Galena,Female
Gelasia,Female
Gemini,Female
George,Male
Geranium,Female
Ghita,Female
Giles,Male
